epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
364,1930.56,0.31564,0.28768,0.85561,0.78069,0.80809,0.80635,0.76198,0.41689,1.18701,0.90739,0.00102539,0.00102539,0.00102539
365,1935.89,0.31397,0.29907,0.88038,0.78206,0.82308,0.79234,0.74608,0.40068,1.22796,0.87218,0.00102478,0.00102478,0.00102478
366,1941.47,0.34099,0.32858,0.87343,0.76543,0.76765,0.79837,0.75717,0.38232,1.10481,0.86487,0.00102416,0.00102416,0.00102416
367,1946.14,0.3212,0.28754,0.85579,0.6375,0.86732,0.80666,0.77509,0.36539,1.00168,0.8568,0.00102354,0.00102354,0.00102354
368,1951.73,0.32583,0.31764,0.86605,0.68985,0.90417,0.8276,0.7957,0.37376,0.91071,0.85666,0.00102292,0.00102292,0.00102292
369,1957.09,0.31369,0.26601,0.85759,0.71012,0.84647,0.82555,0.797,0.35525,1.0399,0.85396,0.0010223,0.0010223,0.0010223
370,1961.83,0.32396,0.27459,0.86391,0.76444,0.73826,0.82564,0.79008,0.35858,1.10743,0.85848,0.00102168,0.00102168,0.00102168
371,1967.69,0.31849,0.27239,0.86793,0.75426,0.73592,0.83088,0.79921,0.38222,1.21986,0.8758,0.00102106,0.00102106,0.00102106
372,1972.66,0.32422,0.27839,0.85381,0.73599,0.86147,0.88362,0.85084,0.43449,1.18492,0.90021,0.00102044,0.00102044,0.00102044
373,1977.86,0.32726,0.27219,0.86076,0.80289,0.77778,0.81293,0.7817,0.40719,1.09669,0.88992,0.00101983,0.00101983,0.00101983
374,1983.59,0.32388,0.26787,0.85718,0.70833,0.79077,0.80051,0.76324,0.39513,1.24374,0.88577,0.00101921,0.00101921,0.00101921
375,1988.25,0.30727,0.23644,0.8568,0.70337,0.75897,0.76623,0.73206,0.38356,1.22425,0.87576,0.00101859,0.00101859,0.00101859
376,1993.83,0.30588,0.25177,0.83993,0.7396,0.71492,0.78753,0.74693,0.38812,1.2219,0.8725,0.00101797,0.00101797,0.00101797
377,1999.28,0.33009,0.29339,0.86017,0.67742,0.80335,0.83332,0.79736,0.37889,1.27625,0.87064,0.00101735,0.00101735,0.00101735
378,2003.89,0.30972,0.27496,0.8446,0.65449,0.84594,0.83824,0.79193,0.40718,1.25576,0.91288,0.00101673,0.00101673,0.00101673
379,2009.77,0.30922,0.25433,0.85848,0.69119,0.78923,0.80866,0.75638,0.42075,1.1709,0.92741,0.00101611,0.00101611,0.00101611
380,2014.95,0.31105,0.2688,0.85733,0.70976,0.68563,0.72873,0.68404,0.42201,1.29726,0.91847,0.00101549,0.00101549,0.00101549
381,2020.07,0.30811,0.2738,0.86035,0.69535,0.70504,0.68734,0.6446,0.392,1.44869,0.88644,0.00101488,0.00101488,0.00101488
382,2026.21,0.30511,0.25747,0.84501,0.70497,0.70615,0.72208,0.6801,0.3659,1.41852,0.86566,0.00101426,0.00101426,0.00101426
383,2031.42,0.32582,0.26778,0.85653,0.69579,0.73738,0.79154,0.75925,0.37118,1.27606,0.86292,0.00101364,0.00101364,0.00101364
384,2036.61,0.31268,0.25984,0.84237,0.80919,0.80385,0.82924,0.78717,0.39645,1.04778,0.88134,0.00101302,0.00101302,0.00101302
385,2042.51,0.31659,0.2781,0.85895,0.75243,0.80355,0.84012,0.80998,0.38356,1.16475,0.8875,0.0010124,0.0010124,0.0010124
386,2047.57,0.31833,0.26875,0.85202,0.74737,0.79459,0.82882,0.79181,0.3799,1.18673,0.88523,0.00101178,0.00101178,0.00101178
387,2052.92,0.3392,0.28414,0.8646,0.74103,0.80473,0.80251,0.74912,0.38353,1.12437,0.88516,0.00101116,0.00101116,0.00101116
388,2058.46,0.30609,0.26232,0.84178,0.79288,0.82308,0.82697,0.80096,0.35577,1.02999,0.85448,0.00101054,0.00101054,0.00101054
389,2063.32,0.30162,0.27486,0.84377,0.74479,0.78286,0.78851,0.75576,0.33626,0.9966,0.85406,0.00100993,0.00100993,0.00100993
390,2069.24,0.32989,0.27372,0.86419,0.79122,0.76563,0.80035,0.74925,0.37596,1.07556,0.86994,0.00100931,0.00100931,0.00100931
391,2074.19,0.31147,0.26404,0.86473,0.77504,0.77716,0.81501,0.77554,0.38697,1.11444,0.88122,0.00100869,0.00100869,0.00100869
392,2079.24,0.32255,0.26261,0.85283,0.75888,0.78631,0.83123,0.79797,0.35666,1.07112,0.87072,0.00100807,0.00100807,0.00100807
393,2084.96,0.30852,0.2787,0.84516,0.76967,0.79231,0.81726,0.78227,0.34838,1.0711,0.86334,0.00100745,0.00100745,0.00100745
394,2090.23,0.30203,0.24798,0.84235,0.78484,0.79748,0.81241,0.7751,0.33646,1.03708,0.86421,0.00100683,0.00100683,0.00100683
395,2097.14,0.29244,0.24494,0.86222,0.78986,0.79491,0.83586,0.79141,0.33873,1.06365,0.87244,0.00100621,0.00100621,0.00100621
396,2101.69,0.30633,0.26152,0.85531,0.75628,0.78848,0.82712,0.77278,0.37838,1.07453,0.92216,0.00100559,0.00100559,0.00100559
397,2106.18,0.29534,0.26029,0.84675,0.75717,0.77308,0.80387,0.75734,0.40192,1.16071,0.93987,0.00100497,0.00100497,0.00100497
398,2111.85,0.29679,0.25308,0.84714,0.72215,0.78933,0.80812,0.77208,0.41355,1.30955,0.93452,0.00100436,0.00100436,0.00100436
399,2117.03,0.3129,0.27565,0.8573,0.71654,0.77732,0.79999,0.75717,0.39954,1.27385,0.9064,0.00100374,0.00100374,0.00100374
400,2122.4,0.30308,0.2603,0.85727,0.6884,0.79517,0.78459,0.7341,0.39773,1.17671,0.89787,0.00100312,0.00100312,0.00100312
401,2128.37,0.29989,0.27223,0.84456,0.73074,0.77273,0.80415,0.77808,0.37092,1.13464,0.8689,0.0010025,0.0010025,0.0010025
402,2132.98,0.29939,0.26029,0.85713,0.72058,0.7378,0.79754,0.77231,0.34467,1.10514,0.85669,0.00100188,0.00100188,0.00100188
403,2138.84,0.28458,0.24144,0.84483,0.66394,0.85845,0.80447,0.771,0.3541,1.13258,0.86296,0.00100126,0.00100126,0.00100126
404,2144.42,0.2903,0.26136,0.83652,0.66275,0.85587,0.83828,0.80052,0.35256,1.14676,0.86027,0.00100064,0.00100064,0.00100064
405,2149.01,0.29851,0.248,0.84009,0.74439,0.74462,0.79786,0.75695,0.38039,1.28682,0.90175,0.00100003,0.00100003,0.00100003
406,2154.57,0.32402,0.31697,0.873,0.75436,0.77308,0.73999,0.69247,0.40756,1.32304,0.91812,0.000999406,0.000999406,0.000999406
407,2159.79,0.29715,0.25221,0.84317,0.75744,0.74196,0.71632,0.66713,0.43125,1.38742,0.91856,0.000998787,0.000998787,0.000998787
408,2165.01,0.29629,0.24601,0.84552,0.6955,0.77308,0.66906,0.63009,0.37276,1.44494,0.87096,0.000998169,0.000998169,0.000998169
409,2170.68,0.30999,0.29535,0.84709,0.67025,0.80219,0.66852,0.64572,0.32631,1.43082,0.83798,0.00099755,0.00099755,0.00099755
410,2175.46,0.30501,0.2828,0.84604,0.76024,0.70962,0.78947,0.74116,0.32869,1.38223,0.83533,0.000996931,0.000996931,0.000996931
411,2181.02,0.33181,0.28777,0.86353,0.63477,0.80807,0.80689,0.78555,0.32894,1.26023,0.83721,0.000996313,0.000996313,0.000996313
412,2186.6,0.30693,0.2691,0.86345,0.75647,0.80596,0.83918,0.80585,0.33151,1.15316,0.83717,0.000995694,0.000995694,0.000995694
413,2191.62,0.29443,0.26375,0.84237,0.79407,0.76917,0.84275,0.82172,0.31812,1.11226,0.83795,0.000995075,0.000995075,0.000995075
414,2196.97,0.30572,0.26081,0.84533,0.78839,0.77034,0.8365,0.80213,0.33732,1.03636,0.84511,0.000994456,0.000994456,0.000994456
415,2202.47,0.31715,0.25122,0.84635,0.75076,0.82885,0.89125,0.85988,0.32683,0.93152,0.84344,0.000993838,0.000993838,0.000993838
416,2207.31,0.31347,0.27728,0.85856,0.7193,0.83458,0.89757,0.85805,0.34379,0.97428,0.8429,0.000993219,0.000993219,0.000993219
417,2212.64,0.31629,0.25701,0.85257,0.73136,0.85629,0.86721,0.83617,0.34083,0.91241,0.86142,0.0009926,0.0009926,0.0009926
418,2218.12,0.34342,0.29587,0.86513,0.81761,0.85962,0.85966,0.8222,0.34375,0.88824,0.85517,0.000991981,0.000991981,0.000991981
419,2222.78,0.32266,0.28119,0.86972,0.75981,0.87588,0.87576,0.84701,0.3216,0.86251,0.83879,0.000991363,0.000991363,0.000991363
420,2228.17,0.30349,0.26042,0.84891,0.73153,0.87989,0.88682,0.85599,0.34425,0.86173,0.84619,0.000990744,0.000990744,0.000990744
421,2233.27,0.30481,0.24986,0.85913,0.67445,0.85156,0.86769,0.83018,0.36304,1.05414,0.84977,0.000990125,0.000990125,0.000990125
422,2238.67,0.3125,0.26168,0.86287,0.67785,0.73905,0.8098,0.76908,0.37923,1.28479,0.85307,0.000989506,0.000989506,0.000989506
423,2244.5,0.323,0.26325,0.86406,0.72411,0.75587,0.73306,0.69178,0.367,1.29911,0.85158,0.000988888,0.000988888,0.000988888
424,2249.5,0.2981,0.24452,0.83999,0.73659,0.77256,0.75114,0.72779,0.34941,1.22335,0.84978,0.000988269,0.000988269,0.000988269
425,2254.62,0.30818,0.25773,0.8569,0.75377,0.80776,0.79219,0.76391,0.30374,1.13782,0.83294,0.00098765,0.00098765,0.00098765
